nct_id,phase,completion_date,limitations_and_caveats,why_stopped,result_group_id,#AE_probability,#AE_Subjects,#Total_Subjects,time_frame,AEdescription,Treatment,Treatment_description
NCT01475253,Phase 2,12/1/12,"As per protocol, efficacy analyses were not performed for the Sham Cytoscopic Procedure-Randomized Study Arm/Group. Only safety analyses were completed.",This study was not enrolled completely and was terminated.,124618,0.043478261,2,46,Adverse Events (AEs) and Serious Adverse Events (SAEs) reporting was collected from the time of Day of insertion through the duration of study participation (Randomized and Open Label phases).[Up to 18 Weeks],"The Intent-to-treat population, all enrolled participants for whom the study insertion procedure was initiated, was used for all safety analyses and was used to determine the number of participants at risk for Serious Adverse Events and Adverse Events.",LiRISå¨ Placebo - Randomized Study,"LiRISå¨ Placebo, the matching placebo for the LiRIS investigational product containing lactose as the drug surrogate, was inserted into the bladder using a standard cystoscopic procedure on Baseline Study Day 0 and was removed from the bladder on Day 14."
NCT01475253,Phase 2,12/1/12,"As per protocol, efficacy analyses were not performed for the Sham Cytoscopic Procedure-Randomized Study Arm/Group. Only safety analyses were completed.",This study was not enrolled completely and was terminated.,124619,0.02173913,1,46,Adverse Events (AEs) and Serious Adverse Events (SAEs) reporting was collected from the time of Day of insertion through the duration of study participation (Randomized and Open Label phases).[Up to 18 Weeks],"The Intent-to-treat population, all enrolled participants for whom the study insertion procedure was initiated, was used for all safety analyses and was used to determine the number of participants at risk for Serious Adverse Events and Adverse Events.",LiRISå¨ 400 mg - Randomized Study,"LiRISå¨ 400 mg, a non-resorbable intravesical drug-device combination investigational product that contains 400 mg of lidocaine, was inserted into the bladder using a standard cystoscopic procedure on Baseline Study Day 0 and was removed from the bladder on Day 14."
NCT01478360,Phase 2,11/1/14,NA,"Further investigations would require changes in study design; the use of different endpoints,   a different IL-17 antibody or a different patient population.",123704,0.032258065,1,31,NA,NA,AIN457 10 mg/kg,AIN457 10 mg/kg
NCT01478360,Phase 2,11/1/14,NA,"Further investigations would require changes in study design; the use of different endpoints,   a different IL-17 antibody or a different patient population.",123703,0.133333333,2,15,NA,NA,Placebo,Placebo
NCT01034657,Phase 2,8/1/12,NA,The study was terminated due to lack of efficacy of single agent LBH589 in the 4 month open   label core phase and due to enrollment difficulties.,249956,0.323529412,11,34,NA,NA,LBH589 - Core Phase,"During the core phase, all participants received oral LBH589 40 mg (30 mg after a protocol amendment) for 4 months. During the randomization phase, participants with hematological improvement of the erythropoetic system (HI-E) and participants with stable disease, who were randomized to single agent LBH589, continued on single agent LBH589 40mg/30mg for an additional 4 months."
NCT01485536,Phase 2,11/1/15,"Although the study surpassed the first futility endpoint for DLBCL cohort, it was terminated early due to limited responses and significant toxicities witnessed in the entire cohort of the study.",Study halted early due to limited response.,122335,0.2,4,20,Adverse event data were collected through each four week cycle up to 12 cycles (48 weeks).,NA,AUY922,"AUY922 starting dose 70 mg/m2 intravenous on Days 1, 8, 15, and 22 of 28 day cycle."
NCT01491633,Phase 2,5/1/13,Due to the toxicity of the study agent no subjects were evaluable for response,Safety issues/concerns per DF/HCC PI,120886,0.4,2,5,NA,NA,Dasatinib,"Dasatinib 140 mg by mouth each dayDasatinib: 140 mg orally, daily in 28 day cycles"
NCT01499355,Phase 2,12/1/15,"Study was terminated based on the review of results following the prespecified, blinded futility analysis, which did not demonstrate sufficient efficacy to warrant continuation of the study. Study was not terminated based on safety considerations.",Results from pre-specified criteria did not demonstrate sufficient efficacy to warrant   continuation of the study.,119125,0.111111111,7,63,AEs: Run-in Day 1 through Week 64 +/- 5 days. SAEs: Screening through Week 64 +/- 5 days.,NA,Placebo,"Placebo intravenous (IV) infusion on Day 1, Week 2, Week 4, Week 8, and every 4 weeks thereafter through Week 48, plus background therapy including oral steroids (prednisone or equivalent) and MMF."
NCT01499355,Phase 2,12/1/15,"Study was terminated based on the review of results following the prespecified, blinded futility analysis, which did not demonstrate sufficient efficacy to warrant continuation of the study. Study was not terminated based on safety considerations.",Results from pre-specified criteria did not demonstrate sufficient efficacy to warrant   continuation of the study.,119123,0.161290323,10,62,AEs: Run-in Day 1 through Week 64 +/- 5 days. SAEs: Screening through Week 64 +/- 5 days.,NA,BIIB023 20 mg/kg,"BIIB023 20 mg/kg IV on Day 1, Week 2, Week 4, Week 8, and every 4 weeks thereafter through Week 48 plus background therapy including oral steroids (prednisone or equivalent) and MMF."
NCT01499355,Phase 2,12/1/15,"Study was terminated based on the review of results following the prespecified, blinded futility analysis, which did not demonstrate sufficient efficacy to warrant continuation of the study. Study was not terminated based on safety considerations.",Results from pre-specified criteria did not demonstrate sufficient efficacy to warrant   continuation of the study.,119126,0.101449275,28,276,AEs: Run-in Day 1 through Week 64 +/- 5 days. SAEs: Screening through Week 64 +/- 5 days.,NA,Run-in Period,"At Run-in Day 1, participants entering the study received oral corticosteroid (prednisone or equivalent) starting at 0.75 mg/kg/day (maximum allowed dose of 60 mg/day) for 2 weeks and subsequently tapered over an 8-week period to 10 mg/day by Run-in Week 10. Following confirmation of eligibility, subjects also received MMF starting at Run-in Day 1 at a total dose of 1 g/day and titrated to a target dose of 2 g/day by Run-in Week 2."
NCT01499355,Phase 2,12/1/15,"Study was terminated based on the review of results following the prespecified, blinded futility analysis, which did not demonstrate sufficient efficacy to warrant continuation of the study. Study was not terminated based on safety considerations.",Results from pre-specified criteria did not demonstrate sufficient efficacy to warrant   continuation of the study.,119124,0.174603175,11,63,AEs: Run-in Day 1 through Week 64 +/- 5 days. SAEs: Screening through Week 64 +/- 5 days.,NA,BIIB023 3 mg/kg,"BIIB023 3 mg/kg IV on Day 1, Week 2, Week 4, Week 8, and every 4 weeks thereafter through Week 48 plus background therapy including oral steroids (prednisone or equivalent) and MMF."
NCT01505881,Phase 2,6/1/13,This study was terminated prematurely due to safety concerns arising during conduct of the trial.,NA,118350,0.06779661,4,59,From first intake of study drug until last intake of study drug plus 6 days (Up to 272 days),"Patients are presented according to the treatment they received except for 2 patients, who mistakenly switched to study warfarin during the study. These patients are presented under the Dabigatran columns only.",Warfarin,"Oral administration of Warfarin 1mg, 3mg and 5 mg according to target international normalised ratio (INR), as recommended in guidelines, and deemed appropriate by investigator"
NCT01505881,Phase 2,6/1/13,This study was terminated prematurely due to safety concerns arising during conduct of the trial.,NA,118351,0.03030303,3,99,From first intake of study drug until last intake of study drug plus 6 days (Up to 272 days),"Patients are presented according to the treatment they received except for 2 patients, who mistakenly switched to study warfarin during the study. These patients are presented under the Dabigatran columns only.",Dabigatran Etexilate,"Oral administration of 1 capsule of 150 mg (150 mg), 2 capsules of 110 mg (220 mg), or 2 capsules of 150 mg (300 mg) twice daily"
NCT01506726,Phase 2,11/1/14,NA,Study drug expiration and supply shortage,118258,0.4,2,5,All non-serious adverse events and serious adverse events will be collected from the time of randomization through the subject‰Ûªs final study visit up to 6 months.,Adverse events and serious adverse events will be collected for subjects who terminate early from the study until the time of their withdrawal.,Placebo Arm,"Subjects randomized to the placebo arm will receive a matching placebo pill (one pill) twice a day (am and pm) for one month. After one month the dose will be increased to 2 matching placebo pills twice a day (if the one pill dose was tolerated) for a further 5 months. Total treatment time is 6 months.Placebo: Placebo tablet - one pill twice daily for one month, followed by 2 pills twice daily for a further 5 months. Total duration of treatment is 6 months"
NCT01506726,Phase 2,11/1/14,NA,Study drug expiration and supply shortage,118259,0.5,3,6,All non-serious adverse events and serious adverse events will be collected from the time of randomization through the subject‰Ûªs final study visit up to 6 months.,Adverse events and serious adverse events will be collected for subjects who terminate early from the study until the time of their withdrawal.,Active Drug - Oral Salsalate,"Subjects randomized to active drug arm will receive 750mg of salsalate (one pill) twice a day (am and pm) for one month. After one month the dose will be increased to 1500mg (2 pills) twice a day (if the 750mg dose was tolerated) for a further 5 months. Total treatment time is 6 months.Salsalate: Salsalate 750mg tablet 1 pill bid for one month followed by Salsalate 750mg tablets 2 pills (1500mg) twice a day for a further 5 months (total duration of treatment will be 6 months)"
